zillow_id,area_unit,bathrooms,bedrooms,home_size,home_type,last_sold_date,last_sold_price,link,price,property_size,rent_price,rentzestimate_amount,rentzestimate_last_updated,tax_value,tax_year,year_built,zestimate_amount,zestimate_last_updated,address,city,state,zipcode
19987998,SqFt,4.0,4,4008.0,SingleFamily,05/04/2018,3338000.0,https://www.zillow.com/homedetails/14596-Deervale-Pl-Sherman-Oaks-CA-91403/19987998_zpid/,15000.0,25979.0,,10434.0,08/07/2018,1677900.0,2017,1976.0,3385769.0,08/07/2018,14596 Deervale Pl,Sherman Oaks,CA,91403
19988224,SqFt,4.0,4,2710.0,SingleFamily,12/29/2017,1150000.0,https://www.zillow.com/homedetails/15057-Greenleaf-St-Sherman-Oaks-CA-91403/19988224_zpid/,1930000.0,7000.0,,4500.0,08/07/2018,564073.0,2017,1950.0,1579784.0,08/07/2018,15057 Greenleaf St,Sherman Oaks,CA,91403
19988332,SqFt,7.0,5,5935.0,SingleFamily,09/20/2016,3000000.0,https://www.zillow.com/homedetails/14947-Greenleaf-St-Sherman-Oaks-CA-91403/19988332_zpid/,3000000.0,10723.0,,14495.0,08/07/2018,3000000.0,2017,2016.0,3628517.0,08/07/2018,14947 Greenleaf St,Sherman Oaks,CA,91403
19988339,SqFt,4.0,5,3800.0,SingleFamily,04/17/2018,2650000.0,https://www.zillow.com/homedetails/14857-Greenleaf-St-Sherman-Oaks-CA-91403/19988339_zpid/,2650000.0,7405.0,,3500.0,08/07/2018,1065000.0,2017,2018.0,2680797.0,08/07/2018,14857 Greenleaf St,Sherman Oaks,CA,91403
19988714,SqFt,3.0,5,3000.0,SingleFamily,02/13/2018,2470000.0,https://www.zillow.com/homedetails/14547-Valley-Vista-Blvd-Sherman-Oaks-CA-91403/19988714_zpid/,2470000.0,23370.0,,8250.0,08/07/2018,1086162.0,2017,1928.0,2865858.0,08/07/2018,14547 Valley Vista Blvd,Sherman Oaks,CA,91403
19988770,SqFt,5.0,4,4024.0,SingleFamily,02/24/2018,2500000.0,https://www.zillow.com/homedetails/14743-Sutton-St-Sherman-Oaks-CA-91403/19988770_zpid/,2500000.0,10741.0,,10000.0,08/07/2018,2090000.0,2017,2008.0,2530669.0,08/07/2018,14743 Sutton St,Sherman Oaks,CA,91403
19988782,SqFt,3.0,4,2564.0,Condominium,02/23/2018,1830000.0,https://www.zillow.com/homedetails/14854-Greenleaf-St-Sherman-Oaks-CA-91403/19988782_zpid/,1830000.0,7405.0,,5981.0,08/07/2018,1071000.0,2017,1964.0,1251395.0,08/07/2018,14854 Greenleaf St,Sherman Oaks,CA,91403
19988917,SqFt,4.0,4,1689.0,SingleFamily,04/07/2017,1200000.0,https://www.zillow.com/homedetails/14926-Sutton-St-Sherman-Oaks-CA-91403/19988917_zpid/,1200000.0,7113.0,,4500.0,08/07/2018,636961.0,2017,1949.0,1330662.0,08/07/2018,14926 Sutton St,Sherman Oaks,CA,91403
19988941,SqFt,6.0,5,4285.0,Apartment,09/01/2016,11000.0,https://www.zillow.com/homedetails/14917-Valley-Vista-Blvd-Sherman-Oaks-CA-91403/19988941_zpid/,16000.0,8712.0,,3200.0,08/07/2018,1272323.0,2017,2012.0,,01/01/1970,14917 Valley Vista Blvd,Sherman Oaks,CA,91403
19988944,SqFt,6.0,5,5460.0,SingleFamily,10/16/2009,1850000.0,https://www.zillow.com/homedetails/14987-Valley-Vista-Blvd-Sherman-Oaks-CA-91403/19988944_zpid/,2900000.0,10576.0,,10400.0,08/07/2018,2057598.0,2017,1994.0,3014632.0,08/07/2018,14987 Valley Vista Blvd,Sherman Oaks,CA,91403
19988953,SqFt,2.0,4,2485.0,SingleFamily,04/14/2017,2200000.0,https://www.zillow.com/homedetails/14836-Sutton-St-Sherman-Oaks-CA-91403/19988953_zpid/,2200000.0,17420.0,,9500.0,08/07/2018,1044216.0,2017,1948.0,2449117.0,08/07/2018,14836 Sutton St,Sherman Oaks,CA,91403
19988999,SqFt,7.0,6,5220.0,SingleFamily,03/07/2018,2850000.0,https://www.zillow.com/homedetails/14806-Sutton-St-Sherman-Oaks-CA-91403/19988999_zpid/,2850000.0,7501.0,,10000.0,08/07/2018,1425396.0,2017,2017.0,3127227.0,08/07/2018,14806 Sutton St,Sherman Oaks,CA,91403
19989062,SqFt,6.0,5,4416.0,SingleFamily,06/30/2017,2720000.0,https://www.zillow.com/homedetails/4180-Crisp-Canyon-Rd-Sherman-Oaks-CA-91403/19989062_zpid/,2720000.0,11210.0,,12995.0,08/07/2018,2152615.0,2017,1999.0,2951259.0,08/07/2018,4180 Crisp Canyon Rd,Sherman Oaks,CA,91403
19989502,SqFt,3.0,4,3166.0,SingleFamily,07/07/2017,2195000.0,https://www.zillow.com/homedetails/4020-Stoneybrook-Dr-Sherman-Oaks-CA-91403/19989502_zpid/,2190000.0,23086.0,,9750.0,08/07/2018,1587312.0,2017,1953.0,2411384.0,08/07/2018,4020 Stoneybrook Dr,Sherman Oaks,CA,91403
19989520,SqFt,3.0,4,2384.0,SingleFamily,02/10/2017,1801000.0,https://www.zillow.com/homedetails/3746-Limestone-Pl-Sherman-Oaks-CA-91403/19989520_zpid/,1800000.0,72353.0,,9500.0,08/07/2018,1527441.0,2017,1955.0,1657121.0,08/07/2018,3746 Limestone Pl,Sherman Oaks,CA,91403
19989701,SqFt,4.0,4,2876.0,SingleFamily,12/16/2017,1575000.0,https://www.zillow.com/homedetails/15045-Sherview-Pl-Sherman-Oaks-CA-91403/19989701_zpid/,1980000.0,229996.0,,6280.0,08/07/2018,1061038.0,2017,1965.0,2101728.0,08/07/2018,15045 Sherview Pl,Sherman Oaks,CA,91403
19989709,SqFt,4.0,4,3550.0,SingleFamily,10/21/2016,2470000.0,https://www.zillow.com/homedetails/3552-Cody-Rd-Sherman-Oaks-CA-91403/19989709_zpid/,2470000.0,29159.0,,8995.0,08/07/2018,1573636.0,2016,1957.0,,01/01/1970,3552 Cody Rd,Sherman Oaks,CA,91403
19989726,SqFt,3.0,4,2341.0,SingleFamily,10/06/2016,1797500.0,https://www.zillow.com/homedetails/3424-Woodcliff-Rd-Sherman-Oaks-CA-91403/19989726_zpid/,1800000.0,10889.0,,7495.0,08/07/2018,1797500.0,2017,1956.0,1653187.0,08/07/2018,3424 Woodcliff Rd,Sherman Oaks,CA,91403
19989805,SqFt,3.0,4,2164.0,SingleFamily,05/23/2018,1550000.0,https://www.zillow.com/homedetails/3754-Whitespeak-Dr-Sherman-Oaks-CA-91403/19989805_zpid/,1550000.0,24225.0,,5900.0,08/07/2018,849979.0,2017,1957.0,1487965.0,08/07/2018,3754 Whitespeak Dr,Sherman Oaks,CA,91403
19989807,SqFt,3.0,4,2821.0,SingleFamily,04/26/2018,1950000.0,https://www.zillow.com/homedetails/3778-Whitespeak-Dr-Sherman-Oaks-CA-91403/19989807_zpid/,1950000.0,15224.0,,6370.0,08/07/2018,177970.0,2017,1959.0,1868669.0,08/07/2018,3778 Whitespeak Dr,Sherman Oaks,CA,91403
19989808,SqFt,3.0,4,2319.0,SingleFamily,07/25/2017,1650000.0,https://www.zillow.com/homedetails/3608-Cody-Rd-Sherman-Oaks-CA-91403/19989808_zpid/,1650000.0,14810.0,,7500.0,08/07/2018,1297086.0,2017,1956.0,1611436.0,08/07/2018,3608 Cody Rd,Sherman Oaks,CA,91403
19989849,SqFt,4.0,5,3835.0,SingleFamily,02/23/2016,2526000.0,https://www.zillow.com/homedetails/14811-Jadestone-Dr-Sherman-Oaks-CA-91403/19989849_zpid/,2530000.0,16988.0,,11900.0,08/07/2018,2576520.0,2017,1963.0,3034149.0,08/07/2018,14811 Jadestone Dr,Sherman Oaks,CA,91403
19989851,SqFt,3.0,4,2479.0,SingleFamily,11/08/2016,1629000.0,https://www.zillow.com/homedetails/14827-Jadestone-Dr-Sherman-Oaks-CA-91403/19989851_zpid/,1630000.0,15890.0,,7500.0,08/07/2018,1629000.0,2017,1963.0,1593023.0,08/07/2018,14827 Jadestone Dr,Sherman Oaks,CA,91403
19989882,SqFt,3.0,4,2146.0,SingleFamily,06/27/2018,1475000.0,https://www.zillow.com/homedetails/3767-Sheridge-Dr-Sherman-Oaks-CA-91403/19989882_zpid/,1480000.0,17140.0,,5500.0,08/07/2018,554448.0,2017,1956.0,1462642.0,08/07/2018,3767 Sheridge Dr,Sherman Oaks,CA,91403
19989884,SqFt,5.5,5,4983.0,SingleFamily,06/09/2017,2600000.0,https://www.zillow.com/homedetails/3778-Sheridge-Dr-Sherman-Oaks-CA-91403/19989884_zpid/,2600000.0,34177.0,,11900.0,08/07/2018,2082607.0,2017,1957.0,3582873.0,08/07/2018,3778 Sheridge Dr,Sherman Oaks,CA,91403
19989985,SqFt,3.0,4,2689.0,SingleFamily,04/29/2016,1840000.0,https://www.zillow.com/homedetails/3529-Stonewood-Dr-Sherman-Oaks-CA-91403/19989985_zpid/,1840000.0,10402.0,,5900.0,08/07/2018,1876800.0,2017,1961.0,1802098.0,08/07/2018,3529 Stonewood Dr,Sherman Oaks,CA,91403
19990026,SqFt,2.0,4,2378.0,SingleFamily,02/14/2018,1750000.0,https://www.zillow.com/homedetails/15319-Stonewood-Ter-Sherman-Oaks-CA-91403/19990026_zpid/,1750000.0,14292.0,,7500.0,08/07/2018,1431283.0,2017,1956.0,1739821.0,08/07/2018,15319 Stonewood Ter,Sherman Oaks,CA,91403
19990081,SqFt,3.0,4,2479.0,SingleFamily,11/23/2017,1680000.0,https://www.zillow.com/homedetails/3691-Meadville-Dr-Sherman-Oaks-CA-91403/19990081_zpid/,1680000.0,9616.0,,5350.0,08/07/2018,1057000.0,2017,1955.0,1680561.0,08/07/2018,3691 Meadville Dr,Sherman Oaks,CA,91403
19990092,SqFt,5.0,4,3628.0,SingleFamily,09/02/2016,2350000.0,https://www.zillow.com/homedetails/15431-Vista-Haven-Pl-Sherman-Oaks-CA-91403/19990092_zpid/,2350000.0,14200.0,,9800.0,08/07/2018,2350000.0,2017,1956.0,2686757.0,08/07/2018,15431 Vista Haven Pl,Sherman Oaks,CA,91403
19990098,SqFt,2.5,4,2240.0,SingleFamily,05/31/2017,1550000.0,https://www.zillow.com/homedetails/3653-Meadville-Dr-Sherman-Oaks-CA-91403/19990098_zpid/,1550000.0,11135.0,,6250.0,08/07/2018,1348558.0,2017,1955.0,1505795.0,08/07/2018,3653 Meadville Dr,Sherman Oaks,CA,91403
19990236,SqFt,3.0,4,2226.0,SingleFamily,06/06/2016,2185000.0,https://www.zillow.com/homedetails/3337-Scadlock-Ln-Sherman-Oaks-CA-91403/19990236_zpid/,2190000.0,18992.0,,10500.0,08/07/2018,2228700.0,2017,1959.0,2532072.0,08/07/2018,3337 Scadlock Ln,Sherman Oaks,CA,91403
19990274,SqFt,2.0,4,1860.0,SingleFamily,10/31/2017,1195000.0,https://www.zillow.com/homedetails/3619-Scadlock-Ln-Sherman-Oaks-CA-91403/19990274_zpid/,1200000.0,13250.0,,4308.0,08/07/2018,146156.0,2017,1957.0,1330842.0,08/07/2018,3619 Scadlock Ln,Sherman Oaks,CA,91403
19990329,SqFt,2.0,4,2189.0,SingleFamily,,,https://www.zillow.com/homedetails/15556-Del-Gado-Dr-Sherman-Oaks-CA-91403/19990329_zpid/,1700000.0,22694.0,,4883.0,08/07/2018,175718.0,2017,1954.0,1699666.0,08/07/2018,15556 Del Gado Dr,Sherman Oaks,CA,91403
19990359,SqFt,5.0,4,5794.0,SingleFamily,12/11/2017,2950000.0,https://www.zillow.com/homedetails/3925-Woodfield-Dr-Sherman-Oaks-CA-91403/19990359_zpid/,2950000.0,9583.0,,10295.0,08/07/2018,484506.0,2017,1954.0,3078489.0,08/07/2018,3925 Woodfield Dr,Sherman Oaks,CA,91403
19990368,SqFt,3.0,4,2400.0,SingleFamily,03/19/2018,1605000.0,https://www.zillow.com/homedetails/3969-Woodfield-Dr-Sherman-Oaks-CA-91403/19990368_zpid/,1600000.0,11299.0,,6900.0,08/07/2018,1204617.0,2017,1955.0,1618672.0,08/07/2018,3969 Woodfield Dr,Sherman Oaks,CA,91403
19990447,SqFt,3.0,4,2816.0,SingleFamily,06/21/2016,1950000.0,https://www.zillow.com/homedetails/15626-Royal-Ridge-Rd-Sherman-Oaks-CA-91403/19990447_zpid/,1950000.0,16056.0,,6500.0,08/07/2018,1989000.0,2017,1959.0,1970675.0,08/07/2018,15626 Royal Ridge Rd,Sherman Oaks,CA,91403
19990503,SqFt,5.0,4,3545.0,SingleFamily,02/10/2017,2350000.0,https://www.zillow.com/homedetails/3780-Regal-Vista-Dr-Sherman-Oaks-CA-91403/19990503_zpid/,2350000.0,43560.0,,8500.0,08/07/2018,1173000.0,2017,1959.0,2985406.0,08/07/2018,3780 Regal Vista Dr,Sherman Oaks,CA,91403
19990510,SqFt,3.0,4,3009.0,SingleFamily,06/01/2018,2145000.0,https://www.zillow.com/homedetails/3830-Royal-Meadow-Rd-Sherman-Oaks-CA-91403/19990510_zpid/,2150000.0,17114.0,,5900.0,08/07/2018,2050200.0,2017,1959.0,2120452.0,08/07/2018,3830 Royal Meadow Rd,Sherman Oaks,CA,91403
19990553,SqFt,6.0,5,3774.0,SingleFamily,08/16/2017,1525000.0,https://www.zillow.com/homedetails/3633-Crownridge-Dr-Sherman-Oaks-CA-91403/19990553_zpid/,2750000.0,13503.0,,5995.0,08/07/2018,308248.0,2017,1958.0,2537641.0,08/07/2018,3633 Crownridge Dr,Sherman Oaks,CA,91403
19990570,SqFt,4.0,4,3282.0,SingleFamily,06/21/2018,2325000.0,https://www.zillow.com/homedetails/3553-Crownridge-Dr-Sherman-Oaks-CA-91403/19990570_zpid/,2330000.0,16700.0,,8900.0,08/07/2018,1550565.0,2017,1958.0,2338680.0,08/07/2018,3553 Crownridge Dr,Sherman Oaks,CA,91403
19990647,SqFt,4.0,4,4210.0,SingleFamily,07/01/1997,785000.0,https://www.zillow.com/homedetails/3655-Valley-Meadow-Rd-Sherman-Oaks-CA-91403/19990647_zpid/,2290000.0,34307.0,,10000.0,08/07/2018,1080015.0,2017,1992.0,2330082.0,08/07/2018,3655 Valley Meadow Rd,Sherman Oaks,CA,91403
19990680,SqFt,3.0,4,2575.0,SingleFamily,03/21/2018,1900000.0,https://www.zillow.com/homedetails/3574-Alana-Dr-Sherman-Oaks-CA-91403/19990680_zpid/,1900000.0,2575.0,,7500.0,08/07/2018,1293897.0,2017,1961.0,1939081.0,08/07/2018,3574 Alana Dr,Sherman Oaks,CA,91403
19990845,SqFt,5.0,5,4414.0,SingleFamily,03/03/2016,2550000.0,https://www.zillow.com/homedetails/15750-Castlewoods-Dr-Sherman-Oaks-CA-91403/19990845_zpid/,2550000.0,27878.0,,10000.0,08/07/2018,2601000.0,2017,1962.0,3052001.0,08/07/2018,15750 Castlewoods Dr,Sherman Oaks,CA,91403
19990850,SqFt,3.0,4,2977.0,SingleFamily,12/20/2017,1355000.0,https://www.zillow.com/homedetails/15708-Castlewoods-Dr-Sherman-Oaks-CA-91403/19990850_zpid/,1900000.0,12479.0,,5700.0,08/07/2018,178464.0,2017,1962.0,1976011.0,08/07/2018,15708 Castlewoods Dr,Sherman Oaks,CA,91403
19990858,SqFt,4.0,5,4300.0,SingleFamily,08/01/2017,2925000.0,https://www.zillow.com/homedetails/3371-Alana-Dr-Sherman-Oaks-CA-91403/19990858_zpid/,2920000.0,17300.0,,11800.0,08/07/2018,2604420.0,2017,1962.0,3148030.0,08/07/2018,3371 Alana Dr,Sherman Oaks,CA,91403
19991001,SqFt,5.0,4,3514.0,SingleFamily,02/28/2017,2440000.0,https://www.zillow.com/homedetails/3861-Kingswood-Rd-Sherman-Oaks-CA-91403/19991001_zpid/,2440000.0,41000.0,,11500.0,08/07/2018,2587799.0,2017,1954.0,2865948.0,08/07/2018,3861 Kingswood Rd,Sherman Oaks,CA,91403
19991145,SqFt,6.0,4,3350.0,SingleFamily,06/30/2017,2360000.0,https://www.zillow.com/homedetails/4527-Haskell-Ave-Encino-CA-91436/19991145_zpid/,2360000.0,24833.0,,9500.0,08/07/2018,1625000.0,2017,1952.0,2562412.0,08/07/2018,4527 Haskell Ave,Encino,CA,91436
19991196,SqFt,4.0,5,3967.0,SingleFamily,03/15/2018,2600000.0,https://www.zillow.com/homedetails/15729-Sutton-St-Encino-CA-91436/19991196_zpid/,2600000.0,13969.0,,8999.0,08/07/2018,1677500.0,2017,1957.0,2638504.0,08/07/2018,15729 Sutton St,Encino,CA,91436
19991210,SqFt,6.0,4,4817.0,SingleFamily,05/22/2017,2837500.0,https://www.zillow.com/homedetails/4505-Densmore-Ave-Encino-CA-91436/19991210_zpid/,2840000.0,28749.0,,10809.0,08/07/2018,1990724.0,2017,1941.0,3488751.0,08/07/2018,4505 Densmore Ave,Encino,CA,91436
19991276,SqFt,3.0,4,2850.0,SingleFamily,04/27/2018,2000000.0,https://www.zillow.com/homedetails/4544-Woodley-Ave-Encino-CA-91436/19991276_zpid/,2000000.0,15986.0,,7900.0,08/07/2018,1330866.0,2017,1957.0,1948705.0,08/07/2018,4544 Woodley Ave,Encino,CA,91436
19991321,SqFt,4.0,4,3275.0,SingleFamily,07/28/2017,2225000.0,https://www.zillow.com/homedetails/4441-Densmore-Ave-Encino-CA-91436/19991321_zpid/,2230000.0,12967.0,,9500.0,08/07/2018,1899990.0,2017,1959.0,2402752.0,08/07/2018,4441 Densmore Ave,Encino,CA,91436
19991465,SqFt,4.1,5,3745.0,SingleFamily,03/30/2018,2400000.0,https://www.zillow.com/homedetails/4422-Sherman-Oaks-Cir-Sherman-Oaks-CA-91403/19991465_zpid/,2400000.0,7718.0,,7083.0,08/07/2018,1616300.0,2017,2017.0,2450791.0,08/07/2018,4422 Sherman Oaks Cir,Sherman Oaks,CA,91403
19991641,SqFt,4.0,4,3920.0,SingleFamily,11/15/2005,1100000.0,https://www.zillow.com/homedetails/16200-Bertella-Dr-Encino-CA-91436/19991641_zpid/,15000.0,19834.0,,6395.0,08/07/2018,1150000.0,2017,1955.0,2439454.0,08/07/2018,16200 Bertella Dr,Encino,CA,91436
19991679,SqFt,6.0,6,6855.0,SingleFamily,10/09/2015,2800000.0,https://www.zillow.com/homedetails/4650-Petit-Ave-Encino-CA-91436/19991679_zpid/,2800000.0,57916.0,,18000.0,08/07/2018,2856000.0,2017,1941.0,5034092.0,08/07/2018,4650 Petit Ave,Encino,CA,91436
19991698,SqFt,4.0,5,3800.0,SingleFamily,05/12/2016,2480000.0,https://www.zillow.com/homedetails/4500-Petit-Ave-Encino-CA-91436/19991698_zpid/,2480000.0,18295.0,,10079.0,08/07/2018,2529600.0,2017,1923.0,2922663.0,08/07/2018,4500 Petit Ave,Encino,CA,91436
19991836,SqFt,7.0,6,6652.0,SingleFamily,01/02/2018,2600000.0,https://www.zillow.com/homedetails/4440-Hayvenhurst-Ave-Encino-CA-91436/19991836_zpid/,2600000.0,41612.0,,11500.0,08/07/2018,1621100.0,2017,1992.0,3338252.0,08/07/2018,4440 Hayvenhurst Ave,Encino,CA,91436
19991867,SqFt,4.0,4,2964.0,SingleFamily,07/06/2016,2133500.0,https://www.zillow.com/homedetails/4412-Bergamo-Dr-Encino-CA-91436/19991867_zpid/,2130000.0,18382.0,,8999.0,08/07/2018,2133500.0,2017,1959.0,2490949.0,08/07/2018,4412 Bergamo Dr,Encino,CA,91436
19991988,SqFt,4.0,4,3270.0,SingleFamily,09/21/2017,2392500.0,https://www.zillow.com/homedetails/16341-Meadowridge-Rd-Encino-CA-91436/19991988_zpid/,2390000.0,15137.0,,8900.0,08/07/2018,2200000.0,2017,1959.0,2541474.0,08/07/2018,16341 Meadowridge Rd,Encino,CA,91436
19992039,SqFt,4.0,5,4038.0,SingleFamily,06/14/2017,2775000.0,https://www.zillow.com/homedetails/15500-Valley-Vista-Blvd-Encino-CA-91436/19992039_zpid/,2770000.0,23522.0,,9675.0,08/07/2018,1747000.0,2017,1949.0,3023956.0,08/07/2018,15500 Valley Vista Blvd,Encino,CA,91436
19992045,SqFt,6.0,4,3410.0,SingleFamily,07/03/2018,2100000.0,https://www.zillow.com/homedetails/15436-Valley-Vista-Blvd-Sherman-Oaks-CA-91403/19992045_zpid/,2100000.0,14880.0,,9000.0,08/07/2018,1515162.0,2017,1941.0,2178924.0,08/07/2018,15436 Valley Vista Blvd,Sherman Oaks,CA,91403
19992048,SqFt,6.0,5,4694.0,SingleFamily,05/10/2016,2675000.0,https://www.zillow.com/homedetails/4328-Valley-Meadow-Rd-Encino-CA-91436/19992048_zpid/,2670000.0,17424.0,,11000.0,08/07/2018,2728500.0,2017,1950.0,3154683.0,08/07/2018,4328 Valley Meadow Rd,Encino,CA,91436
19992058,SqFt,4.0,4,2887.0,SingleFamily,08/16/2016,1325000.0,https://www.zillow.com/homedetails/15601-Meadowgate-Rd-Encino-CA-91436/19992058_zpid/,2350000.0,15764.0,,7082.0,08/07/2018,1325000.0,2017,1955.0,2326194.0,08/07/2018,15601 Meadowgate Rd,Encino,CA,91436
19992084,SqFt,5.5,6,5208.0,SingleFamily,06/02/2016,2752000.0,https://www.zillow.com/homedetails/4120-Valley-Meadow-Rd-Encino-CA-91436/19992084_zpid/,2750000.0,26768.0,,13536.0,08/07/2018,2807040.0,2017,1960.0,3231278.0,08/07/2018,4120 Valley Meadow Rd,Encino,CA,91436
19992106,SqFt,,4,3889.0,VacantResidentialLand,01/26/2018,2580000.0,https://www.zillow.com/homedetails/15819-High-Knoll-Rd-Encino-CA-91436/19992106_zpid/,2580000.0,21614.0,,7995.0,08/07/2018,954895.0,2017,1965.0,,01/01/1970,15819 High Knoll Rd,Encino,CA,91436
19992137,SqFt,4.0,4,3394.0,SingleFamily,10/02/1997,525000.0,https://www.zillow.com/homedetails/15536-High-Knoll-Rd-Encino-CA-91436/19992137_zpid/,2100000.0,38398.0,,8543.0,08/07/2018,722296.0,2017,1961.0,2221254.0,08/07/2018,15536 High Knoll Rd,Encino,CA,91436
19992153,SqFt,4.0,4,4215.0,SingleFamily,01/22/2016,2725000.0,https://www.zillow.com/homedetails/15604-Vandorf-Pl-Encino-CA-91436/19992153_zpid/,2730000.0,23000.0,,9941.0,08/07/2018,2779500.0,2017,1962.0,3285677.0,08/07/2018,15604 Vandorf Pl,Encino,CA,91436
19992181,SqFt,5.0,4,2713.0,SingleFamily,06/09/2017,2600000.0,https://www.zillow.com/homedetails/4111-Valley-Meadow-Rd-Encino-CA-91436/19992181_zpid/,2600000.0,23466.0,,8250.0,08/07/2018,275640.0,2017,1951.0,2840280.0,08/07/2018,4111 Valley Meadow Rd,Encino,CA,91436
19992224,SqFt,5.0,4,3000.0,SingleFamily,07/07/2016,2347618.0,https://www.zillow.com/homedetails/4311-Valley-Meadow-Rd-Encino-CA-91436/19992224_zpid/,2350000.0,25382.0,,8999.0,08/07/2018,2348000.0,2017,1951.0,2816771.0,08/07/2018,4311 Valley Meadow Rd,Encino,CA,91436
19992373,SqFt,6.0,4,4350.0,SingleFamily,,,https://www.zillow.com/homedetails/16230-Quemada-Rd-Encino-CA-91436/19992373_zpid/,2290000.0,22829.0,,8633.0,08/07/2018,392015.0,2017,1958.0,2500212.0,08/07/2018,16230 Quemada Rd,Encino,CA,91436
19992408,SqFt,6.0,5,3189.0,SingleFamily,05/17/2018,2710000.0,https://www.zillow.com/homedetails/3529-Caribeth-Dr-Encino-CA-91436/19992408_zpid/,2710000.0,10140.0,,9800.0,08/07/2018,2448000.0,2017,1962.0,2702714.0,08/07/2018,3529 Caribeth Dr,Encino,CA,91436
19992537,SqFt,6.0,5,5250.0,SingleFamily,10/24/2016,2961000.0,https://www.zillow.com/homedetails/16387-Mandalay-Dr-Encino-CA-91436/19992537_zpid/,2960000.0,15986.0,,12675.0,08/07/2018,2960000.0,2017,2015.0,3785622.0,08/07/2018,16387 Mandalay Dr,Encino,CA,91436
19992542,SqFt,3.0,4,2640.0,SingleFamily,06/08/2018,1808000.0,https://www.zillow.com/homedetails/3942-Ballina-Dr-Encino-CA-91436/19992542_zpid/,1810000.0,18600.0,,5900.0,08/07/2018,1408352.0,2017,1956.0,1816942.0,08/07/2018,3942 Ballina Dr,Encino,CA,91436
19992563,SqFt,3.0,4,2931.0,SingleFamily,07/25/2018,2100000.0,https://www.zillow.com/homedetails/4095-Hayvenhurst-Dr-Encino-CA-91436/19992563_zpid/,2100000.0,12500.0,,7900.0,08/07/2018,1836000.0,2017,1955.0,1995359.0,08/07/2018,4095 Hayvenhurst Dr,Encino,CA,91436
19992593,SqFt,5.0,4,3200.0,SingleFamily,09/27/2017,2800000.0,https://www.zillow.com/homedetails/16441-Tudor-Dr-Encino-CA-91436/19992593_zpid/,2800000.0,13557.0,,9747.0,08/07/2018,1530000.0,2017,1970.0,2970042.0,08/07/2018,16441 Tudor Dr,Encino,CA,91436
19992614,SqFt,4.0,4,3158.0,SingleFamily,04/07/2017,1399000.0,https://www.zillow.com/homedetails/3758-Ballina-Canyon-Rd-Encino-CA-91436/19992614_zpid/,14000.0,23992.0,,6450.0,08/07/2018,191117.0,2017,1965.0,2169426.0,08/07/2018,3758 Ballina Canyon Rd,Encino,CA,91436
19992698,SqFt,5.0,5,4708.0,SingleFamily,08/21/2015,2675000.0,https://www.zillow.com/homedetails/16173-Royal-Oak-Rd-Encino-CA-91436/19992698_zpid/,2670000.0,37374.0,,13162.0,08/07/2018,2728500.0,2017,1959.0,3372596.0,08/07/2018,16173 Royal Oak Rd,Encino,CA,91436
19992728,SqFt,5.0,5,4907.0,SingleFamily,07/16/2018,3000000.0,https://www.zillow.com/homedetails/15950-Royal-Oak-Rd-Encino-CA-91436/19992728_zpid/,3000000.0,54585.0,,15124.0,08/07/2018,1519657.0,2017,1951.0,3736779.0,08/07/2018,15950 Royal Oak Rd,Encino,CA,91436
19992729,SqFt,5.5,4,4142.0,SingleFamily,07/10/2017,2650000.0,https://www.zillow.com/homedetails/15970-Royal-Oak-Rd-Encino-CA-91436/19992729_zpid/,2650000.0,41382.0,,11612.0,08/07/2018,2620000.0,2017,1953.0,2940374.0,08/07/2018,15970 Royal Oak Rd,Encino,CA,91436
19992768,SqFt,6.0,4,5041.0,SingleFamily,11/17/2015,2624000.0,https://www.zillow.com/homedetails/15622-Royal-Oak-Rd-Encino-CA-91436/19992768_zpid/,2620000.0,43560.0,,14000.0,08/07/2018,2676480.0,2017,1953.0,3212821.0,08/07/2018,15622 Royal Oak Rd,Encino,CA,91436
19992807,SqFt,10.0,6,10829.0,SingleFamily,08/02/2016,3000000.0,https://www.zillow.com/homedetails/3857-Hayvenhurst-Dr-Encino-CA-91436/19992807_zpid/,3000000.0,15971.0,,11500.0,08/07/2018,2999000.0,2017,1991.0,3490079.0,08/07/2018,3857 Hayvenhurst Dr,Encino,CA,91436
19992829,SqFt,6.0,5,6081.0,SingleFamily,08/13/2015,2705000.0,https://www.zillow.com/homedetails/16038-Valley-Meadow-Pl-Encino-CA-91436/19992829_zpid/,2710000.0,43560.0,,16500.0,08/07/2018,2759100.0,2017,1990.0,3747994.0,08/07/2018,16038 Valley Meadow Pl,Encino,CA,91436
19992878,SqFt,6.0,5,3367.0,SingleFamily,09/08/2016,2272500.0,https://www.zillow.com/homedetails/16891-Encino-Hills-Dr-Encino-CA-91436/19992878_zpid/,2270000.0,11690.0,,8500.0,08/07/2018,2272000.0,2017,1969.0,2543093.0,08/07/2018,16891 Encino Hills Dr,Encino,CA,91436
19992976,SqFt,4.0,4,3800.0,SingleFamily,03/28/2017,2435500.0,https://www.zillow.com/homedetails/3546-Terrace-View-Dr-Encino-CA-91436/19992976_zpid/,2440000.0,10315.0,,8892.0,08/07/2018,1214680.0,2017,1963.0,2682333.0,08/07/2018,3546 Terrace View Dr,Encino,CA,91436
